LDSS_ID,DO_NUM,AU_NUM,CLIENT_ID,CL_LAST_NAME,CL_FIRST_NAME,BENEFIT_BEGIN_DATE,APPLICATION_DATE,DOB,HOH_REL_CD,CL_AU_STS_DT,STREET_NUM,STREET_DTCTN_CODE,STREET_NAME,STREET1_ADDRESS,STREET_TYPE_CODE,APT_NUM,CITY,STATE,ZIPCODE,AU_BNFT_AMT,PRIM_LANG_CD,SSN,LIVING_ARRANGEMENT_TYPE_CODE,PREGNANCY_DUE_DT,INCOME_TYPE_CD,INCOME_FREQ_CD,WORK_HOURS_NUM,INCOME_AMT,UI_TYPE_CD,UI_FREQ_CD,UI_AMT,DISABILITY_TYPE_CODE,DISABILITY_START_DATE,DISABILITY_END_DATE,AU_RR_PRD_START_DT,AU_RR_PRD_END_DT,INS_STATUS_CODE,WORK_COUNTER,ABAWD_STATUS,Benefit_Status_Date,Gender
498,6245323509,30-885-5016,4774419788,Trowsdale,Manny,20160804,20170217,20170419,"""SE""",20170802,251,,Jackson,,Street,,Milwaukee,WI,53215,,Albanian,511556952,Single,,,,,,,,,,,,20170526,TRUE,TRUE,FALSE,TRUE,20170319,
499,2790512655,66-288-7553,7331036092,Torresi,Paddie,20150602,20170404,20170425,"""SE""",20170124,9577,,7th,,Junction,56367,Lafayette,LA,70593,,Portuguese,298247401,Divorced,,,,,27934.79,,,,,,,20170315,TRUE,FALSE,FALSE,TRUE,20171023,
500,9004004815,34-049-9676,6298913114,Piscot,Quint,20160529,20170212,20170904,"""SE""",20170630,946,,Lindbergh,,Drive,,San Jose,CA,95118,1970.86,Armenian,612641565,Married,,,,,54795.1,,,,,,,20171211,TRUE,FALSE,TRUE,TRUE,20170212,
501,1737741210,06-355-5408,3558284925,Phillot,Gwenny,20110510,20171102,20170503,"""SE""",20171211,87,,8th,,Trail,499,Lafayette,LA,70505,1917.1,English,109786024,Single,,,,,45582.98,,,,,,,20171004,FALSE,FALSE,FALSE,TRUE,20171101,
502,8994098682,42-690-5896,4244758860,Beacon,Leeanne,20171205,20180114,20170829,"""SE""",20170221,3,,Parkside,,Circle,,Topeka,KS,66642,2525.68,Swahili,526360803,Married,20180206,,,,16524.96,,,,,,,20170413,FALSE,TRUE,TRUE,FALSE,20170606,
503,7471828994,33-381-1686,8776398749,Collip,Biddy,20130823,20170628,20170629,"""SE""",20170529,39985,,Nelson,,Center,,Jacksonville,FL,32259,2869.85,Armenian,167481632,Single,,,,,17654.69,,,,,,,20170208,FALSE,TRUE,FALSE,FALSE,20170522,
504,2909762319,23-045-6379,6514462367,Nisco,Timmi,20150924,20170731,20170619,"""SE""",20170408,46363,,Mayfield,,Alley,,Valdosta,GA,31605,2200.48,Armenian,183570031,Single,20181009,,,,14020.41,,,,,,,20170825,TRUE,FALSE,FALSE,TRUE,20170429,
505,7704673319,13-611-0150,6878322812,Gilman,Willi,20140219,20170304,20170807,"""SE""",20170202,7329,,Schlimgen,,Point,42703,Springfield,MA,1152,2919.59,Telugu,870707989,Widower,,,,,37048.42,,,,,,,20170511,TRUE,FALSE,FALSE,FALSE,20170619,
506,5318312039,68-275-6062,3223602046,Whall,Mallorie,20130522,20170312,20180101,"""SE""",20171111,9169,,Holy Cross,,Pass,,Jacksonville,FL,32204,1140.39,Latvian,386133338,Married,,,,,64597.25,,,,,,,20170703,TRUE,TRUE,FALSE,FALSE,20171129,
507,4670149873,38-044-9981,1540236927,Traill,Mathias,20160429,20170608,20170422,"""SE""",20170202,39,,Almo,,Alley,9226,Des Moines,IA,50310,1503.16,Ndebele,382641462,Single,20180616,,,,8756.74,,,,,,,20171230,TRUE,FALSE,TRUE,FALSE,20170526,
508,7739710784,39-489-5874,9007872427,Dwerryhouse,Christabella,20140706,20171016,20170205,"""SE""",20170611,79069,,Gateway,,Place,,Port Charlotte,FL,33954,1329.54,Telugu,757677838,Widower,,,,,61131.97,,,,,,,20171101,FALSE,FALSE,TRUE,TRUE,20171201,
509,6727418152,07-040-2906,8796775408,Wynes,Elias,20171005,20170715,20170328,"""SE""",20170601,886,,Maryland,,Alley,453,Oklahoma City,OK,73157,2804.27,Kazakh,124683926,Widower,20180406,,,,51217.06,,,,,,,20170401,FALSE,FALSE,TRUE,FALSE,20171121,
510,102359288,49-830-8547,379814560,Wrightam,Arielle,20170124,20170512,20170516,"""SE""",20171107,158,,Jackson,,Junction,,Metairie,LA,70005,427.25,Swedish,696498936,Widower,,,,,,,,,,,,20170328,TRUE,TRUE,TRUE,FALSE,20171019,
511,3956663403,87-548-3095,7591402358,Sudlow,Shane,20170119,20170720,20170630,"""SE""",20170623,708,,Fremont,,Park,,Ogden,UT,84403,1464.6,Albanian,649049834,Widow,,,,,26858.19,,,,,,,20171017,TRUE,TRUE,TRUE,FALSE,20170208,
512,5635308953,46-663-5789,3963606606,Syrett,Adrea,20110817,20171213,20170318,"""SE""",20171210,6089,,Ridgeview,,Court,5,Lynn,MA,1905,2872.02,West Frisian,831242644,Single,,,,,5920.17,,,,,,,20170726,TRUE,TRUE,TRUE,TRUE,20171007,
513,6937658079,64-466-2681,9924666917,Liversage,Edee,20120331,20170604,20171113,"""SE""",20170425,3,,Leroy,,Road,,Houston,TX,77276,3245.04,Amharic,406541693,Single,,,,,12087.38,,,,,,,20171108,TRUE,TRUE,TRUE,TRUE,20170604,
514,2532675837,73-041-2580,1412183367,Bramhall,Clemmie,20140422,20170302,20170210,"""SE""",20171006,76629,,Bowman,,Alley,720,Nashville,TN,37245,441.65,Irish Gaelic,408198620,Widow,,,,,,,,,,,,20170901,FALSE,FALSE,TRUE,TRUE,20170617,
515,1733089748,22-898-0833,4126882375,Kibard,Kaycee,20160203,20170119,20171214,"""SE""",20170909,59089,,Atwood,,Point,742,Bellevue,WA,98008,415.83,Finnish,853507941,Widow,,,,,46481.82,,,,,,,20170715,FALSE,FALSE,TRUE,TRUE,20170707,
516,8673668085,12-075-5096,9510785210,Wakley,Cybill,20171106,20170703,20171206,"""SE""",20171111,9259,,7th,,Alley,,Evansville,IN,47732,2543.78,Somali,590260551,Single,,,,,38469.56,,,,,,,20170425,FALSE,FALSE,TRUE,FALSE,20170315,
517,1697090621,81-210-3840,6324183688,Barabisch,Harmony,20150426,20170731,20170610,"""SE""",20171021,23394,,Rutledge,,Court,2334,Washington,DC,20409,797.92,Malay,358686510,Single,,,,,58479.29,,,,,,,20170416,TRUE,FALSE,TRUE,FALSE,20171208,
518,1083802089,62-121-4121,2635318093,Drinkhill,Herman,20151113,20170330,20170829,"""SE""",20170203,99,,Merry,,Drive,,Houston,TX,77020,1984.59,Belarusian,736461132,Widow,,,,,53922.83,,,,,,,20180113,TRUE,FALSE,FALSE,FALSE,20170501,
519,5404788038,34-177-8560,3509678192,de Clerc,Lynda,20170416,20170225,20170418,"""SE""",20170324,4004,,Oak,,Crossing,321,Trenton,NJ,8650,3465.13,Hindi,100605069,Married,,,,,62884.59,,,,,,,20170208,FALSE,FALSE,TRUE,FALSE,20171112,
520,3570361284,67-574-0786,5858527817,Lydster,Herold,20120423,20171101,20170125,"""SE""",20171128,9325,,Quincy,,Place,35,Austin,TX,78754,1926.96,Khmer,491012435,Widow,,,,,,,,,,,,20180117,FALSE,FALSE,TRUE,FALSE,20170602,
521,9279896970,43-647-5108,437973298,Newey,Eddie,20130215,20170524,20170302,"""SE""",20170214,678,,Village Green,,Park,,Seattle,WA,98148,1172.08,Dari,725442627,Divorced,,,,,62407.99,,,,,,,20170513,FALSE,FALSE,TRUE,TRUE,20170329,
522,2858934177,89-118-1155,2701998255,Dodle,Bill,20140612,20170601,20170706,"""SE""",20170926,99586,,Northland,,Court,,Corpus Christi,TX,78415,1337.2,Georgian,867272816,Widower,,,,,58845.34,,,,,,,20180115,FALSE,FALSE,TRUE,TRUE,20170621,
523,5154589688,87-635-9555,6532649872,Monteath,Marlie,20111108,20170721,20170128,"""SE""",20170203,256,,Golf,,Plaza,,Irvine,CA,92710,1274.99,Portuguese,426625404,Single,,,,,28391.41,,,,,,,20171222,TRUE,TRUE,FALSE,TRUE,20170430,
524,2996071689,42-255-2671,628591373,Waby,Ronni,20120527,20170923,20170310,"""SE""",20171102,14277,,Nevada,,Hill,,Waco,TX,76705,2674.57,Tamil,595529874,Married,,,,,73140.76,,,,,,,20170307,FALSE,FALSE,TRUE,TRUE,20170606,
525,5091193669,66-926-1412,2148363484,Kobiela,Opalina,20120825,20171228,20171006,"""SE""",20170519,960,,Fairfield,,Point,69848,Sacramento,CA,95865,,Nepali,417344223,Divorced,,,,,73060.4,,,,,,,20180115,TRUE,TRUE,TRUE,TRUE,20170911,
526,61838810,85-283-2730,5956960639,Ashpole,Wallis,20150316,20170209,20171014,"""SE""",20180114,20101,,Paget,,Way,,Hicksville,NY,11854,3394.94,Assamese,740055970,Widower,,,,,17496.36,,,,,,,20171025,TRUE,TRUE,FALSE,FALSE,20171028,
527,5331902049,39-897-4014,2823601074,Gillopp,Banky,20151007,20170411,20171226,"""SE""",20170313,3426,,Gateway,,Crossing,,North Little Rock,AR,72199,2610.96,Hungarian,346262074,Widower,,,,,19935.05,,,,,,,20171108,TRUE,FALSE,TRUE,FALSE,20170928,
528,6533342576,02-200-3764,2035195691,Fawkes,Rouvin,20140728,20170722,20180104,"""SE""",20171114,705,,Superior,,Lane,,New Bedford,MA,2745,249.88,MÄÅori,572514295,Married,,,,,4527.91,,,,,,,20170603,FALSE,FALSE,TRUE,TRUE,20170823,
529,624841103,76-218-4581,3730701088,Jagiela,Sonny,20130910,20170908,20170830,"""SE""",20170724,6,,Memorial,,Avenue,239,Dallas,TX,75260,1912.82,Irish Gaelic,181340293,Married,,,,,40626.56,,,,,,,20170926,FALSE,FALSE,TRUE,TRUE,20170702,
530,7705824302,08-603-8036,8093213759,Yorath,Hyacinth,20161103,20170830,20170502,"""SE""",20171010,9,,Rowland,,Hill,,Minneapolis,MN,55446,3062.36,Persian,269140876,Widower,,,,,,,,,,,,20170522,TRUE,FALSE,FALSE,FALSE,20170413,
531,1464994412,01-382-3006,6464860216,Darnbrough,Hamilton,20120526,20170328,20170412,"""SE""",20170925,111,,Jackson,,Crossing,,Tallahassee,FL,32399,2006.4,Korean,879646240,Married,,,,,2088.22,,,,,,,20171104,TRUE,FALSE,FALSE,FALSE,20171027,
532,4589197456,93-444-9548,4968206496,Rebert,Terrance,20120513,20171113,20170917,"""SE""",20170920,9,,Eagle Crest,,Point,7,Miami,FL,33111,321.23,Pashto,262192291,Single,,,,,57845.04,,,,,,,20180109,FALSE,TRUE,FALSE,FALSE,20170520,
533,4790143376,06-584-7753,5669517202,Greenrodd,Ethyl,20140120,20170623,20171011,"""SE""",20180115,623,,Bayside,,Terrace,36570,Fort Myers,FL,33994,1349.28,GuaranÃ_,694896307,Single,20180522,,,,35845.85,,,,,,,20171019,FALSE,TRUE,FALSE,FALSE,20170916,
534,4207804420,53-722-5684,4703880164,Brickell,Tillie,20161223,20170120,20170129,"""SE""",20170208,26533,,Rigney,,Lane,71669,Schenectady,NY,12325,3358.09,Dari,815229037,Widower,,,,,10373.17,,,,,,,20171027,FALSE,TRUE,FALSE,FALSE,20170423,
535,8186175997,34-385-3331,7199645171,Coucher,Lanie,20141031,20170325,20170422,"""SE""",20171012,5,,Morrow,,Court,79079,Lafayette,IN,47905,1631.07,French,325752947,Divorced,,,,,40538.82,,,,,,,20170319,TRUE,FALSE,FALSE,TRUE,20170403,
536,8394637302,15-382-2308,5566848419,Menear,Karney,20161002,20171115,20170405,"""SE""",20170612,69,,Bunting,,Way,88583,Chicago,IL,60657,1375.14,Hebrew,173445453,Divorced,20180316,,,,40992.56,,,,,,,20170606,FALSE,TRUE,FALSE,TRUE,20170410,
537,2321444843,49-781-2724,6425282274,Atyea,Barrie,20150717,20170509,20171119,"""SE""",20170403,4666,,Dorton,,Road,6,Houston,TX,77060,1158.11,Spanish,673568318,Widow,20180129,,,,18617.33,,,,,,,20171207,TRUE,FALSE,FALSE,FALSE,20170602,
538,140862765,33-787-8886,6164034132,Smogur,Geralda,20170416,20170616,20170306,"""SE""",20170309,81,,Brickson Park,,Way,1191,Peoria,IL,61656,543.37,Oriya,795796013,Single,20180227,,,,76494.53,,,,,,,20170424,TRUE,TRUE,FALSE,FALSE,20171017,
539,2655765575,94-288-5579,6769027070,Dawbery,Seth,20121003,20170309,20170518,"""SE""",20170313,64250,,Bonner,,Trail,0,Buffalo,NY,14263,,Bosnian,345927825,Widower,,,,,,,,,,,,20180107,FALSE,FALSE,FALSE,TRUE,20171217,
540,5975272025,45-578-8704,2291500953,Nuth,Jonathan,20161230,20170417,20170124,"""SE""",20170205,30,,Brown,,Crossing,8,Saint Paul,MN,55127,3230.89,Ndebele,539996970,Widow,20180401,,,,55994.56,,,,,,,20170620,TRUE,FALSE,TRUE,FALSE,20171226,
541,3330610867,98-253-2128,3718777606,Hamman,Christal,20160330,20171114,20170507,"""SE""",20170610,98,,Lawn,,Way,,Jacksonville,FL,32277,2603.03,Belarusian,823732188,Widower,,,,,62481.56,,,,,,,20170506,FALSE,TRUE,FALSE,FALSE,20170814,
542,8315252682,96-127-8613,6437974117,Farris,Matty,20131123,20170612,20180117,"""SE""",20170723,6,,Summit,,Center,,Los Angeles,CA,90035,2251.62,Romanian,638471481,Divorced,,,,,66421.91,,,,,,,20170125,FALSE,FALSE,TRUE,TRUE,20170819,
543,4987664208,02-470-0203,1428051651,Causbey,Nettle,20170319,20170319,20171113,"""SE""",20170715,95,,Buhler,,Drive,2,El Paso,TX,88519,3076.14,Bulgarian,691575361,Single,,,,,49037.01,,,,,,,20170928,FALSE,FALSE,TRUE,FALSE,20170726,
544,7344900270,76-417-2589,6946370473,Dealtry,Glenn,20140725,20171021,20170606,"""SE""",20170701,3071,,Eliot,,Road,,Clearwater,FL,34629,2140.08,Ndebele,540263757,Divorced,,,,,46503.1,,,,,,,20171017,TRUE,FALSE,TRUE,TRUE,20170920,
545,111156750,35-523-3408,4288561183,Rother,Viola,20150210,20170813,20170413,"""SE""",20171202,7633,,Dennis,,Park,2492,Minneapolis,MN,55417,661.49,Dari,411170454,Widow,,,,,4634.84,,,,,,,20170208,TRUE,TRUE,TRUE,TRUE,20170601,
546,7450918684,48-237-1176,4002435695,Woan,Bendix,20110928,20170416,20171022,"""SE""",20170407,54,,Manufacturers,,Court,,Sacramento,CA,94230,2073.22,Sotho,287611010,Divorced,,,,,24234.94,,,,,,,20180102,TRUE,TRUE,FALSE,FALSE,20170404,
547,7513186693,71-810-3420,5604028460,Hawkey,Batsheva,20151203,20170606,20170423,"""SE""",20170225,761,,Buena Vista,,Plaza,541,Helena,MT,59623,403.61,Hungarian,894800832,Widower,,,,,38522.71,,,,,,,20170806,TRUE,TRUE,TRUE,TRUE,20170303,
548,7486298848,46-482-7550,9715783015,Diggles,Hamnet,20160725,20170220,20170409,"""SE""",20170723,777,,Schurz,,Park,,Boise,ID,83722,2886.2,Finnish,503183723,Widow,,,,,53715.82,,,,,,,20170404,FALSE,TRUE,FALSE,FALSE,20170510,
549,2348348411,99-720-2171,2354580975,Vertigan,Susette,20170416,20170925,20170410,"""SE""",20171018,69,,Steensland,,Center,,Raleigh,NC,27658,487.47,Kurdish,129362783,Married,,,,,,,,,,,,20171016,TRUE,FALSE,TRUE,TRUE,20170608,
550,804777829,81-654-7276,6370191108,Weber,Corena,20150526,20171224,20170511,"""SE""",20170522,7,,Blaine,,Hill,9,Amarillo,TX,79171,2610,Kyrgyz,295863077,Divorced,,,,,9178.64,,,,,,,20170830,TRUE,TRUE,TRUE,FALSE,20170322,
551,1260440583,33-791-3183,9569528052,Matijevic,Linnea,20160608,20171220,20170507,"""SE""",20170606,7,,Pennsylvania,,Point,,Cincinnati,OH,45264,2745.93,GuaranÃ_,451071036,Divorced,,,,,53125.71,,,,,,,20170829,TRUE,TRUE,TRUE,TRUE,20170811,
552,4205329822,25-318-2879,5551164160,Wreiford,Ricca,20121106,20171111,20170422,"""SE""",20170811,20,,Spaight,,Trail,2,Warren,MI,48092,2705.73,Kurdish,555480681,Married,20180612,,,,47510.94,,,,,,,20170928,FALSE,FALSE,TRUE,TRUE,20170605,
553,4966382203,91-585-8331,752271903,Dinsale,Cal,20110406,20180101,20170406,"""SE""",20171005,395,,Anzinger,,Court,90,Jacksonville,FL,32230,660.14,Mongolian,581231899,Divorced,,,,,46166.72,,,,,,,20170408,FALSE,TRUE,TRUE,FALSE,20170215,
554,5850773649,14-776-9027,8917895409,Ambrogio,Alyce,20110210,20170628,20170621,"""SE""",20170217,88470,,La Follette,,Lane,2217,Naples,FL,33961,200.17,Somali,134141337,Married,20180128,,,,55753.05,,,,,,,20180108,TRUE,FALSE,TRUE,TRUE,20180111,
555,3965147862,81-813-6870,2517421978,Trittam,Elayne,20170405,20171222,20170415,"""SE""",20170319,23911,,Hintze,,Lane,447,Garden Grove,CA,92844,645.4,Japanese,550877112,Single,,,,,4289.61,,,,,,,20170307,FALSE,TRUE,FALSE,TRUE,20170811,
556,9908496387,48-364-3300,2624806423,Calcutt,Emalee,20110523,20180111,20170624,"""SE""",20171025,449,,Iowa,,Road,266,Lansing,MI,48912,3073.04,Persian,580697344,Divorced,,,,,62903.15,,,,,,,20170722,FALSE,FALSE,TRUE,FALSE,20170215,
557,2342014120,02-217-5627,4402879833,Coslitt,Upton,20110818,20170313,20170506,"""SE""",20170813,4785,,Fordem,,Crossing,,Washington,DC,20010,491.09,Albanian,298654107,Widower,,,,,72840.23,,,,,,,20171212,FALSE,TRUE,FALSE,FALSE,20170831,
558,904741052,00-268-3238,5447293502,Silk,Kori,20161121,20170410,20171201,"""SE""",20170213,8,,David,,Avenue,,Myrtle Beach,SC,29579,828.38,Somali,849836305,Widow,,,,,76470.48,,,,,,,20170129,TRUE,TRUE,TRUE,TRUE,20170119,
559,7724998868,97-456-0935,3939301604,Tzar,Albert,20110308,20171010,20170717,"""SE""",20170729,726,,Golf,,Pass,26315,Staten Island,NY,10310,1449.75,West Frisian,607992085,Single,20180203,,,,34969.77,,,,,,,20170901,FALSE,TRUE,TRUE,FALSE,20171117,
560,2267361752,93-389-7572,6533306618,Pepperd,Babara,20130723,20171127,20170523,"""SE""",20170608,0,,Thackeray,,Center,,Portland,OR,97271,2769.77,Dari,209742808,Single,,,,,56217.78,,,,,,,20170612,FALSE,FALSE,FALSE,TRUE,20170913,
561,4611586480,94-572-4181,5370660530,Checketts,Bucky,20110401,20170407,20170820,"""SE""",20170819,75260,,Hanover,,Way,,Toledo,OH,43615,2830.21,Moldovan,781880203,Divorced,,,,,23618.72,,,,,,,20170401,FALSE,TRUE,TRUE,TRUE,20171202,
562,317934058,09-676-9549,9545775521,MacPadene,Kristen,20121211,20170331,20170927,"""SE""",20171026,74,,Truax,,Parkway,,Des Moines,IA,50320,160.45,Maltese,606607902,Single,,,,,10633.74,,,,,,,20171008,FALSE,FALSE,TRUE,TRUE,20171122,
563,1070612111,17-293-1419,772271399,Freeborn,Duncan,20170321,20170221,20170428,"""SE""",20170503,79,,School,,Alley,16027,Saint Paul,MN,55123,1690.11,Dhivehi,612774334,Divorced,,,,,63996.54,,,,,,,20170303,FALSE,TRUE,FALSE,TRUE,20170620,
564,9872024146,60-418-6796,7173768357,Grubbe,Warden,20111016,20170803,20170906,"""SE""",20170918,41,,Walton,,Street,,Gainesville,FL,32605,1154.19,German,173310303,Married,,,,,50238.01,,,,,,,20170917,TRUE,FALSE,TRUE,FALSE,20180101,
565,363291210,06-655-5459,5909530747,Dyas,Roger,20140204,20170912,20170618,"""SE""",20171004,6749,,Longview,,Lane,,Washington,DC,20238,2272.31,Japanese,186093781,Single,,,,,79318,,,,,,,20170924,FALSE,FALSE,TRUE,TRUE,20180105,
566,9765267703,85-375-0988,1324898526,Tattam,Bevon,20140114,20170207,20171221,"""SE""",20170202,973,,Independence,,Place,5605,Homestead,FL,33034,1907.3,Montenegrin,565041117,Married,,,,,5475.38,,,,,,,20170509,TRUE,TRUE,TRUE,FALSE,20170512,
567,6391879729,89-289-0427,8847394309,Dummigan,Kelcey,20151013,20170422,20170419,"""SE""",20171009,283,,Becker,,Pass,671,Worcester,MA,1654,1091.54,Bulgarian,447042867,Widower,,,,,,,,,,,,20170724,FALSE,FALSE,FALSE,TRUE,20170206,
568,8587299735,82-347-8348,5415884963,Mewburn,Danita,20120109,20170704,20170506,"""SE""",20171024,26,,Fairfield,,Plaza,23,New York City,NY,10034,1676.68,Bengali,579556523,Single,,,,,19166.88,,,,,,,20170806,FALSE,TRUE,TRUE,TRUE,20171104,
569,9040348987,23-425-7523,3411439033,Ovens,Berkie,20160309,20170821,20170917,"""SE""",20170619,19,,Cordelia,,Parkway,,Fresno,CA,93778,2161,Yiddish,707851905,Widow,,,,,53880.88,,,,,,,20171109,TRUE,TRUE,FALSE,TRUE,20170728,
570,8821416585,31-306-3419,204850290,Jermin,Eliza,20110120,20170225,20170916,"""SE""",20170308,688,,Vermont,,Plaza,,New York City,NY,10060,1317.78,Lithuanian,440885687,Divorced,,,,,7779.97,,,,,,,20170223,TRUE,TRUE,FALSE,FALSE,20171115,
571,7809399888,95-183-2373,2147610658,Senton,Noland,20131010,20170422,20170826,"""SE""",20170512,7615,,Golf View,,Street,2,Washington,DC,20430,2829.35,Bengali,195215906,Married,,,,,9769.64,,,,,,,20171204,TRUE,TRUE,TRUE,TRUE,20170127,
572,1377371972,12-417-3023,5648663366,Hinemoor,Denny,20140201,20171103,20180104,"""SE""",20171101,334,,Springs,,Trail,52,San Diego,CA,92127,909.86,Latvian,305272746,Married,,,,,66165.63,,,,,,,20170813,TRUE,FALSE,FALSE,TRUE,20171011,
573,6006354349,39-692-3727,4128596116,Oubridge,Sean,20141003,20171030,20170803,"""SE""",20170318,25568,,Marquette,,Junction,575,Huntington,WV,25726,3263.06,Albanian,868804668,Divorced,,,,,24971.93,,,,,,,20170803,FALSE,FALSE,FALSE,FALSE,20170716,
574,944469442,37-580-4894,9082836394,Enrdigo,Aaron,20150529,20171003,20170703,"""SE""",20170912,5,,Manley,,Terrace,,Littleton,CO,80161,1578.98,Kyrgyz,228077034,Single,,,,,71541.79,,,,,,,20171029,FALSE,FALSE,FALSE,FALSE,20170816,
575,4845355205,72-524-3598,7038097075,Trayling,Kala,20130412,20170907,20170122,"""SE""",20170825,53,,Tomscot,,Crossing,42403,Salt Lake City,UT,84110,,Kazakh,739375658,Divorced,,,,,25404.83,,,,,,,20171221,FALSE,FALSE,FALSE,TRUE,20170530,
576,4440048919,76-307-0979,1442662816,Totton,Julee,20140807,20170920,20170705,"""SE""",20180109,4,,Linden,,Trail,59302,Albuquerque,NM,87201,2822.22,Kyrgyz,555527921,Widower,,,,,22147.96,,,,,,,20180110,TRUE,FALSE,TRUE,TRUE,20180110,
577,6466657108,37-575-5543,6056549275,Dever,Norri,20160114,20170928,20170128,"""SE""",20171115,927,,Dryden,,Terrace,,New York City,NY,10105,1615.46,Latvian,831581950,Widow,,,,,54827.55,,,,,,,20170305,FALSE,FALSE,TRUE,FALSE,20170208,
578,5654932233,15-512-3536,3295444110,Greenland,Ax,20140104,20170612,20170912,"""SE""",20171130,511,,East,,Plaza,,Cincinnati,OH,45264,3477.54,Quechua,838454381,Married,,,,,12887.85,,,,,,,20170204,FALSE,TRUE,FALSE,FALSE,20171117,
579,5099283322,80-586-9966,9743074295,Brass,Cullen,20160627,20170520,20170530,"""SE""",20170728,509,,Golf View,,Plaza,9423,Hayward,CA,94544,1241.18,Czech,390366268,Divorced,20180713,,,,37575.66,,,,,,,20171209,FALSE,TRUE,TRUE,FALSE,20170504,
580,9093813854,70-901-8633,1291814671,Enright,Montgomery,20130117,20170724,20170328,"""SE""",20171113,69,,Lakewood Gardens,,Circle,4081,Cincinnati,OH,45243,3077.84,Dutch,598955019,Married,,,,,20976.77,,,,,,,20170525,FALSE,FALSE,FALSE,TRUE,20171018,
581,7367895524,52-037-6982,3929756692,Kenchington,Giff,20130731,20170121,20170407,"""SE""",20170718,1,,Graceland,,Road,4,Philadelphia,PA,19191,3490.28,Malay,111902912,Single,20180526,,,,2373.72,,,,,,,20171231,FALSE,FALSE,TRUE,TRUE,20170130,
582,4864368422,17-344-4580,9715825117,Sharplin,Francine,20120611,20170822,20170802,"""SE""",20170426,662,,Susan,,Lane,2294,Gatesville,TX,76598,,Maltese,440471781,Divorced,,,,,8228.77,,,,,,,20170414,FALSE,FALSE,TRUE,FALSE,20170602,
583,4935339977,20-430-1904,7078608933,Mitcheson,Trefor,20180102,20171111,20170823,"""SE""",20170621,75818,,Ilene,,Trail,63,Cape Coral,FL,33915,141.24,Quechua,570760645,Single,,,,,6722.46,,,,,,,20170205,TRUE,TRUE,FALSE,FALSE,20170209,
584,6360966913,28-603-5140,9045227290,Sedger,Adelheid,20130910,20170201,20170210,"""SE""",20170510,6,,Pleasure,,Circle,0,Pittsburgh,PA,15279,3033.76,Oriya,846652169,Married,,,,,35269.19,,,,,,,20170702,FALSE,FALSE,FALSE,TRUE,20171029,
585,3481017316,93-295-2998,7536372639,Sharp,Lizzie,20170117,20170525,20170202,"""SE""",20170203,39,,Eggendart,,Lane,,Buffalo,NY,14233,2931.15,Bislama,395340088,Divorced,,,,,48526.17,,,,,,,20171228,FALSE,FALSE,FALSE,TRUE,20170708,
586,1905907311,65-818-3914,8977694361,Tiller,Rodger,20160909,20170205,20171027,"""SE""",20170617,58228,,Sutteridge,,Place,92528,Lexington,KY,40581,3271.19,Kurdish,105758007,Divorced,,,,,2480.14,,,,,,,20170228,TRUE,TRUE,FALSE,TRUE,20170324,
587,4128413003,98-991-7122,4511701261,Randell,Richie,20141024,20170701,20170722,"""SE""",20170915,80958,,Pond,,Park,1,Chicago,IL,60619,496.08,Pashto,843949459,Widow,,,,,71070.08,,,,,,,20170417,TRUE,FALSE,FALSE,FALSE,20170425,
588,1331510899,25-540-0577,7600408821,Battany,Toby,20140628,20170829,20170609,"""SE""",20170616,7,,Moulton,,Crossing,,Southfield,MI,48076,,Armenian,410217933,Widow,,,,,23090.47,,,,,,,20170617,TRUE,FALSE,TRUE,FALSE,20170628,
589,2138576914,51-092-0077,113870175,Kneesha,Eran,20170926,20170808,20170727,"""SE""",20170512,871,,Pawling,,Road,5168,Jackson,MS,39204,2557.3,Punjabi,533105768,Married,,,,,11123.66,,,,,,,20170426,TRUE,TRUE,FALSE,TRUE,20171202,
590,7498606925,20-108-0795,7497398105,Rembrandt,Lauree,20140217,20170817,20170309,"""SE""",20170419,1,,Jenifer,,Crossing,7,Pittsburgh,PA,15240,2916.99,Amharic,402318756,Married,20180517,,,,15772.01,,,,,,,20170320,TRUE,FALSE,TRUE,FALSE,20171013,
591,58331484,56-546-4433,4172642330,Shaddock,Edmund,20121125,20170623,20170824,"""SE""",20170526,713,,Atwood,,Park,226,Columbus,OH,43268,2252.34,Ndebele,148354647,Single,,,,,,,,,,,,20171215,TRUE,FALSE,TRUE,FALSE,20170407,
592,667762647,80-442-6591,8127343366,Greeding,Flynn,20120805,20170617,20170207,"""SE""",20170718,4584,,Marquette,,Trail,,Canton,OH,44720,2275.62,Pashto,812644700,Widower,,,,,33030.79,,,,,,,20170602,TRUE,FALSE,FALSE,TRUE,20170723,
593,212985639,75-433-3966,6672395970,Bickerdike,Carlene,20160608,20170517,20170202,"""SE""",20170526,4,,Chive,,Park,975,Washington,DC,20220,1744.44,Oriya,854922926,Widower,,,,,7949.72,,,,,,,20170509,TRUE,TRUE,TRUE,FALSE,20170927,
594,5243658421,54-994-6742,1769123458,Plumstead,Benedetta,20170702,20171207,20170901,"""SE""",20170517,9,,Westport,,Avenue,7,Chicago,IL,60624,,Arabic,330424996,Divorced,,,,,72870.89,,,,,,,20171012,FALSE,FALSE,TRUE,FALSE,20170225,
